date,total_cases_portugal,total_deaths_portugal,cfr_portugal,total_cases_mundo,total_deaths_mundo,cfr_mundo
2022-03-15,3536925,21364,0.6040275097719064,459999983,6099312,1.3259374403063837
2022-03-16,3536925,21364,0.6040275097719064,461616535,6100777,1.3216114539744552
2022-03-17,3536925,21364,0.6040275097719064,463097781,6106112,1.3185362250742463
2022-03-18,3536925,21364,0.6040275097719064,464385788,6111380,1.3160135727495605
2022-03-19,3536925,21364,0.6040275097719064,465818343,6116290,1.3130204277936732
2022-03-20,3618402,21491,0.593936218253251,470071914,6125268,1.3030491330311642
2022-03-21,3618402,21491,0.593936218253251,471054245,6128929,1.3011089625144978
2022-03-22,3618402,21491,0.593936218253251,472275214,6143294,1.3007868755102614
2022-03-23,3618402,21491,0.593936218253251,473457081,6147445,1.2984165295438892
2022-03-24,3618402,21491,0.593936218253251,474570947,6151789,1.2962843677828428
2022-03-25,3618402,21491,0.593936218253251,475705642,6156152,1.294109519937121
2022-03-26,3618402,21491,0.593936218253251,476767798,6164026,1.2928780059931815
2022-03-27,3695550,21649,0.585812666585488,481070153,6171744,1.2829197491285642
2022-03-28,3695550,21649,0.585812666585488,482085197,6174531,1.28079663893932
2022-03-29,3695550,21649,0.585812666585488,483077384,6177331,1.278745642954794
2022-03-30,3695550,21649,0.585812666585488,484047647,6180988,1.2769379292117498
2022-03-31,3695550,21649,0.585812666585488,484966537,6184633,1.2752700502302905
2022-04-01,3695550,21649,0.585812666585488,485855658,6188569,1.2737464096795597
2022-04-02,3695550,21649,0.585812666585488,486639296,6191859,1.272371354079881
2022-04-03,3763712,21800,0.5792154128689975,490439270,6198603,1.2638879835213848
2022-04-04,3763712,21800,0.5792154128689975,491077322,6200897,1.2627129623387496
2022-04-05,3763712,21800,0.5792154128689975,491755146,6203273,1.2614556350773805
2022-04-06,3763712,21800,0.5792154128689975,492481927,6205926,1.2601327398558526
2022-04-07,3763712,21800,0.5792154128689975,493232248,6208896,1.2588179351971325
2022-04-08,3763712,21800,0.5792154128689975,493917355,6212181,1.2577369345525427
2022-04-09,3763712,21800,0.5792154128689975,494513076,6215120,1.2568161089434975
2022-04-10,3826609,21952,0.5736671815698965,497639399,6221477,1.2501978365262032
2022-04-11,3826609,21952,0.5736671815698965,498198249,6223588,1.2492191637550296
2022-04-12,3826609,21952,0.5736671815698965,498698404,6225373,1.248324227642806
2022-04-13,3826609,21952,0.5736671815698965,499270292,6227735,1.2473674279822762
2022-04-14,3826609,21952,0.5736671815698965,499733369,6230435,1.2467518453825723
2022-04-15,3826609,21952,0.5736671815698965,500336798,6232955,1.2457518665257157
2022-04-16,3826609,21952,0.5736671815698965,500805208,6235463,1.2450874911827994
2022-04-17,3890246,22097,0.5680103520445751,503337167,6240681,1.2398609538802448
2022-04-18,3890246,22097,0.5680103520445751,503742547,6242420,1.2392084085762165
2022-04-19,3890246,22097,0.5680103520445751,504073983,6243861,1.2386794816982252
2022-04-20,3890246,22097,0.5680103520445751,504464147,6245810,1.2381078094733262
2022-04-21,3890246,22097,0.5680103520445751,504966504,6248046,1.237318901453313
2022-04-22,3890246,22097,0.5680103520445751,505444081,6250446,1.23662463068788
2022-04-23,3890246,22097,0.5680103520445751,505847832,6252712,1.2360855586309996
2022-04-24,3960314,22224,0.5611676245873433,508040384,6257513,1.231695982656371
2022-04-25,3960314,22224,0.5611676245873433,508358217,6259000,1.2312184185664496
2022-04-26,3960314,22224,0.5611676245873433,508690475,6261722,1.2309493312215056
2022-04-27,3960314,22224,0.5611676245873433,509043198,6263305,1.2304073651525347
2022-04-28,3960314,22224,0.5611676245873433,509471472,6265366,1.229777591943362
2022-04-29,3960314,22224,0.5611676245873433,509858707,6267548,1.2292715440475943
2022-04-30,3960314,22224,0.5611676245873433,510194625,6269183,1.228782643486297
2022-05-01,4034371,22352,0.5540392789854974,512039254,6273777,1.2252531326436156
2022-05-02,4034371,22352,0.5540392789854974,512302771,6275180,1.2248967515344555
2022-05-03,4034371,22352,0.5540392789854974,512548180,6276281,1.22452507781805
2022-05-04,4034371,22352,0.5540392789854974,512874878,6277547,1.223991907047551
2022-05-05,4034371,22352,0.5540392789854974,513221111,6279427,1.223532482474206
2022-05-06,4034371,22352,0.5540392789854974,513587826,6281357,1.2230346363389073
2022-05-07,4034371,22352,0.5540392789854974,513963586,6282828,1.2224266798543195
2022-05-08,4135272,22483,0.5436885409230638,515658351,6286683,1.2191566349712815
2022-05-09,4135272,22483,0.5436885409230638,515940692,6287775,1.2187011215622434
2022-05-10,4135272,22483,0.5436885409230638,516223260,6288596,1.218193074058693
2022-05-11,4135272,22483,0.5436885409230638,516638051,6289821,1.217452138460471
2022-05-12,4135272,22483,0.5436885409230638,517061495,6291469,1.2167738384773747
2022-05-13,4135272,22483,0.5436885409230638,517495770,6293051,1.2160584423714227
2022-05-14,4135272,22483,0.5436885409230638,517881823,6294389,1.2154102964142846
2022-05-15,4295383,22675,0.5278923905039434,519622528,6297884,1.2120113468213602
2022-05-16,4295383,22675,0.5278923905039434,519900613,6298918,1.211561949052751
2022-05-17,4295383,22675,0.5278923905039434,520170788,6299748,1.2110922307309575
2022-05-18,4295383,22675,0.5278923905039434,520602086,6301015,1.2103322613271281
2022-05-19,4295383,22675,0.5278923905039434,521054480,6302531,1.2095723656382342
2022-05-20,4295383,22675,0.5278923905039434,521489991,6303961,1.2088364319153346
2022-05-21,4295383,22675,0.5278923905039434,521870713,6305091,1.2081710743557283
2022-05-22,4485943,22898,0.5104389422692174,523404616,6308264,1.2052366003589086
2022-05-23,4485943,22898,0.5104389422692174,523657308,6309123,1.2048190493313997
2022-05-24,4485943,22898,0.5104389422692174,523934241,6309941,1.2043383513084804
2022-05-25,4485943,22898,0.5104389422692174,524315200,6311212,1.2037057098478168
2022-05-26,4485943,22898,0.5104389422692174,524732568,6312794,1.2030497790638373
2022-05-27,4485943,22898,0.5104389422692174,525136827,6314410,1.202431380802779
2022-05-28,4485943,22898,0.5104389422692174,525511051,6315727,1.2018257252595816
2022-05-29,4661787,23129,0.49614021404238334,526791505,6318600,1.1994498658439832
2022-05-30,4661787,23129,0.49614021404238334,527033098,6319505,1.199071751656857
2022-05-31,4661787,23129,0.49614021404238334,527265123,6320188,1.1986736319747058
2022-06-01,4661787,23129,0.49614021404238334,527574168,6321279,1.1981782625869581
2022-06-02,4661787,23129,0.49614021404238334,528004359,6322588,1.1974499627189632
2022-06-03,4661787,23129,0.49614021404238334,528396585,6323975,1.1968235941570287
2022-06-04,4661787,23129,0.49614021404238334,528729062,6325130,1.196289452309319
2022-06-05,4827263,23424,0.4852439156515814,530050506,6327871,1.193824159843364
2022-06-06,4827263,23424,0.4852439156515814,530266903,6328582,1.1934710547077083
2022-06-07,4827263,23424,0.4852439156515814,530510684,6329357,1.193068714898869
2022-06-08,4827263,23424,0.4852439156515814,530893198,6330465,1.1924178015179618
2022-06-09,4827263,23424,0.4852439156515814,531341238,6331920,1.191686160824581
2022-06-10,4827263,23424,0.4852439156515814,531758013,6333600,1.1910680883336309
2022-06-11,4827263,23424,0.4852439156515814,532162916,6334659,1.1903608480678123
2022-06-12,4945352,23686,0.4789547842094961,533573613,6337251,1.1876994749363665
2022-06-13,4945352,23686,0.4789547842094961,533803327,6338041,1.187336361431108
2022-06-14,4945352,23686,0.4789547842094961,534045519,6338724,1.1869257908706468
2022-06-15,4945352,23686,0.4789547842094961,534436058,6339769,1.1862539783945492
2022-06-16,4945352,23686,0.4789547842094961,534858143,6340937,1.1855362179649942
2022-06-17,4945352,23686,0.4789547842094961,535315583,6342495,1.1848141921174
2022-06-18,4945352,23686,0.4789547842094961,535725321,6343304,1.1840590226647136
2022-06-19,5046104,23955,0.47472267713864,537344034,6346086,1.1810098555965356
2022-06-20,5046104,23955,0.47472267713864,537600327,6346895,1.1805973101649545
2022-06-21,5046104,23955,0.47472267713864,537857627,6347720,1.1801859230677043
2022-06-22,5046104,23955,0.47472267713864,538268096,6348633,1.179455562604996
2022-06-23,5046104,23955,0.47472267713864,538795369,6350090,1.1785717482660842
2022-06-24,5046104,23955,0.47472267713864,539306704,6351538,1.1777227972304234
2022-06-25,5046104,23955,0.47472267713864,539812494,6353260,1.176938301839305
2022-06-26,5121249,24110,0.47078359204951764,541935956,6356488,1.1729223591135924
2022-06-27,5121249,24110,0.47078359204951764,542261974,6357548,1.1724126538144457
2022-06-28,5121249,24110,0.47078359204951764,542573356,6358276,1.1718739834323895
2022-06-29,5121249,24110,0.47078359204951764,543059016,6359389,1.1710309216190233
2022-06-30,5121249,24110,0.47078359204951764,543680387,6360993,1.1699875794857393
2022-07-01,5121249,24110,0.47078359204951764,544270646,6362488,1.1689934128837807
2022-07-02,5121249,24110,0.47078359204951764,544879824,6364183,1.1679975509608884
2022-07-03,5187922,24246,0.46735475205679655,547217387,6367834,1.1636753786114622
2022-07-04,5187922,24246,0.46735475205679655,547852953,6368948,1.162528734238656
2022-07-05,5187922,24246,0.46735475205679655,548188713,6369770,1.1619666455992865
2022-07-06,5187922,24246,0.46735475205679655,548758682,6370827,1.1609523838021025
2022-07-07,5187922,24246,0.46735475205679655,549438578,6372488,1.159818086162854
2022-07-08,5187922,24246,0.46735475205679655,550122408,6374333,1.1587117534757827
2022-07-09,5187922,24246,0.46735475205679655,550816329,6376224,1.15759531159433
2022-07-10,5241082,24385,0.4652665232102836,553558944,6380310,1.1525981233174691
2022-07-11,5241082,24385,0.4652665232102836,554301433,6381588,1.1512847739652154
2022-07-12,5241082,24385,0.4652665232102836,554723323,6382532,1.1505793492659764
2022-07-13,5241082,24385,0.4652665232102836,555448547,6384009,1.1493430011619061
2022-07-14,5241082,24385,0.4652665232102836,556226757,6385894,1.1480738601001894
2022-07-15,5241082,24385,0.4652665232102836,556999588,6387970,1.1468536310658815
2022-07-16,5241082,24385,0.4652665232102836,557794451,6390055,1.145593146103205
2022-07-17,5277895,24504,0.4642760039750696,560537087,6394965,1.1408638515295955
2022-07-18,5277895,24504,0.4642760039750696,561372871,6396431,1.1394264544002162
2022-07-19,5277895,24504,0.4642760039750696,561836046,6397617,1.138698210189241
2022-07-20,5277895,24504,0.4642760039750696,562568646,6399273,1.1375097146811128
2022-07-21,5277895,24504,0.4642760039750696,563379671,6401487,1.136265174183042
2022-07-22,5277895,24504,0.4642760039750696,564211429,6403726,1.134986934126781
2022-07-23,5277895,24504,0.4642760039750696,565075747,6406160,1.1336816407376267
2022-07-24,5308177,24587,0.46319103526502603,567710358,6411528,1.1293660419702964
2022-07-25,5308177,24587,0.46319103526502603,568624505,6413384,1.1278768226845939
2022-07-26,5308177,24587,0.46319103526502603,569180419,6414731,1.127011890407284
2022-07-27,5308177,24587,0.46319103526502603,569977379,6416570,1.1257587119084598
2022-07-28,5308177,24587,0.46319103526502603,570808722,6418782,1.1245066434005893
2022-07-29,5308177,24587,0.46319103526502603,571658368,6421019,1.1232266261516528
2022-07-30,5308177,24587,0.46319103526502603,572514689,6423680,1.1220113865061023
2022-07-31,5330287,24657,0.4625829716110971,574914707,6429253,1.1182968398127968
2022-08-01,5330287,24657,0.4625829716110971,575709669,6430742,1.1170112899389224
2022-08-02,5330287,24657,0.4625829716110971,576248893,6432076,1.1161975455630073
2022-08-03,5330287,24657,0.4625829716110971,577031823,6434101,1.1150339970071286
2022-08-04,5330287,24657,0.4625829716110971,577854472,6436436,1.1138506859214894
2022-08-05,5330287,24657,0.4625829716110971,579079833,6438666,1.111878817579199
2022-08-06,5330287,24657,0.4625829716110971,579903658,6441345,1.1107612292385298
2022-08-07,5349489,24727,0.4622310654344742,581859842,6446403,1.107896186449657
2022-08-08,5349489,24727,0.4622310654344742,582567779,6447999,1.1068238293350585
2022-08-09,5349489,24727,0.4622310654344742,583103652,6449421,1.106050524272827
2022-08-10,5349489,24727,0.4622310654344742,583842676,6451349,1.1049807191552403
2022-08-11,5349489,24727,0.4622310654344742,584620447,6454007,1.103965321965552
2022-08-12,5349489,24727,0.4622310654344742,585416516,6456238,1.1028452091023684
2022-08-13,5349489,24727,0.4622310654344742,586167872,6458847,1.101876665120261
2022-08-14,5367122,24784,0.4617744854691211,587612228,6463710,1.0999958292222605
2022-08-15,5367122,24784,0.4617744854691211,588225161,6465291,1.0991184037433583
2022-08-16,5367122,24784,0.4617744854691211,588649538,6466603,1.0985488958287435
2022-08-17,5367122,24784,0.4617744854691211,589337004,6468524,1.0975933898764654
2022-08-18,5367122,24784,0.4617744854691211,590112282,6470774,1.096532676471221
2022-08-19,5367122,24784,0.4617744854691211,590888314,6473140,1.0954929800828657
2022-08-20,5367122,24784,0.4617744854691211,591667725,6475637,1.0944719014375848
2022-08-21,5383123,24824,0.46114495247461373,592998219,6479684,1.0926987286617804
2022-08-22,5383123,24824,0.46114495247461373,593593903,6481190,1.091855891248937
2022-08-23,5383123,24824,0.46114495247461373,594121556,6482570,1.0911184646530483
2022-08-24,5383123,24824,0.46114495247461373,594773188,6484418,1.0902337446993324
2022-08-25,5383123,24824,0.46114495247461373,595482118,6486578,1.0892985370889003
2022-08-26,5383123,24824,0.46114495247461373,596182247,6488846,1.0883997355929318
2022-08-27,5383123,24824,0.46114495247461373,596823375,6491143,1.0876154105056626
2022-08-28,5400993,24869,0.4604523649632577,597763837,6494875,1.0865285917254308
2022-08-29,5400993,24869,0.4604523649632577,598415059,6496260,1.0855776274841373
2022-08-30,5400993,24869,0.4604523649632577,598831619,6497542,1.0850365601686773
2022-08-31,5400993,24869,0.4604523649632577,599383955,6499240,1.08431998317339
2022-09-01,5400993,24869,0.4604523649632577,599977850,6501302,1.083590335876566
2022-09-02,5400993,24869,0.4604523649632577,600564671,6503393,1.0828797153803942
2022-09-03,5400993,24869,0.4604523649632577,601107385,6505638,1.0822755072290453
2022-09-04,5417568,24917,0.45992962155712674,602053521,6508788,1.0810979045831375
2022-09-05,5417568,24917,0.45992962155712674,602449270,6510065,1.080599699290863
2022-09-06,5417568,24917,0.45992962155712674,602805764,6511214,1.0801512508430493
2022-09-07,5417568,24917,0.45992962155712674,603211861,6512401,1.0796208465138255
2022-09-08,5417568,24917,0.45992962155712674,603743350,6514107,1.0789530021324458
2022-09-09,5417568,24917,0.45992962155712674,604216507,6515730,1.0783766951934666
2022-09-10,5417568,24917,0.45992962155712674,604567537,6517469,1.0780382010488267
2022-09-11,5433477,24956,0.4593007387350678,605322804,6520187,1.077142139188267
2022-09-12,5433477,24956,0.4593007387350678,605858991,6521222,1.076359697037161
2022-09-13,5433477,24956,0.4593007387350678,606148113,6522176,1.0760036796485086
2022-09-14,5433477,24956,0.4593007387350678,606598902,6523424,1.075409793603616
2022-09-15,5433477,24956,0.4593007387350678,607045011,6524953,1.0748713656753865
2022-09-16,5433477,24956,0.4593007387350678,607490027,6526739,1.074377966701995
2022-09-17,5433477,24956,0.4593007387350678,607857833,6528615,1.0740365009000385
2022-09-18,5450832,24997,0.45859054177417324,608718508,6530918,1.072896242543688
2022-09-19,5450832,24997,0.45859054177417324,609167630,6531735,1.0722393440373712
2022-09-20,5450832,24997,0.45859054177417324,609429949,6532498,1.071903015386597
2022-09-21,5450832,24997,0.45859054177417324,609789588,6533626,1.07145581501795
2022-09-22,5450832,24997,0.45859054177417324,610125478,6535141,1.0711142602046853
2022-09-23,5450832,24997,0.45859054177417324,610522753,6536577,1.0706524806619286
2022-09-24,5450832,24997,0.45859054177417324,610931844,6538458,1.0702434427366336
2022-09-25,5470091,25039,0.45774375599967165,611936801,6541029,1.0689059702425054
2022-09-26,5470091,25039,0.45774375599967165,612205110,6541707,1.0685482517452363
2022-09-27,5470091,25039,0.45774375599967165,612464193,6542484,1.0682231018197663
2022-09-28,5470091,25039,0.45774375599967165,612765659,6543563,1.0678736485785996
2022-09-29,5470091,25039,0.45774375599967165,613125378,6544814,1.0674511665703716
2022-09-30,5470091,25039,0.45774375599967165,613487832,6546739,1.0671342866992675
2022-10-01,5470091,25039,0.45774375599967165,613911443,6548349,1.0666601958093815
2022-10-02,5487604,25089,0.45719406866822027,615167537,6551238,1.0649518392905704
2022-10-03,5487604,25089,0.45719406866822027,615385728,6552189,1.0647287874703524
2022-10-04,5487604,25089,0.45719406866822027,615572589,6553003,1.0645378168390147
2022-10-05,5487604,25089,0.45719406866822027,615913594,6554062,1.0641203675072644
2022-10-06,5487604,25089,0.45719406866822027,616243699,6555428,1.0637720127017478
2022-10-07,5487604,25089,0.45719406866822027,616569773,6557149,1.063488559955728
2022-10-08,5487604,25089,0.45719406866822027,616946504,6558831,1.063111786431324
2022-10-09,5494071,25131,0.45742037188816814,618386102,6562427,1.0612183842385254
2022-10-10,5494071,25131,0.45742037188816814,618602338,6563234,1.0609778846325666
2022-10-11,5494071,25131,0.45742037188816814,618787875,6564018,1.060786460949966
2022-10-12,5494071,25131,0.45742037188816814,619111053,6565053,1.060399902115784
2022-10-13,5494071,25131,0.45742037188816814,619433612,6566311,1.0600508065422838
2022-10-14,5494071,25131,0.45742037188816814,619755062,6567827,1.059745599948
2022-10-15,5494071,25131,0.45742037188816814,620084874,6569579,1.0594644822766632
2022-10-16,5501123,25178,0.4576883665389776,621561651,6573308,1.057547226316895
2022-10-17,5501123,25178,0.4576883665389776,621777602,6574073,1.0573029615177423
2022-10-18,5501123,25178,0.4576883665389776,621976345,6574801,1.0570821628272695
2022-10-19,5501123,25178,0.4576883665389776,622287980,6576036,1.0567512488349848
2022-10-20,5501123,25178,0.4576883665389776,622571137,6577351,1.0564818394399802
2022-10-21,5501123,25178,0.4576883665389776,622797285,6578172,1.0562300379970346
2022-10-22,5501123,25178,0.4576883665389776,623220825,6581559,1.056055692619065
2022-10-23,5508859,25228,0.4579532712672443,624459263,6585140,1.0545347615413625
2022-10-24,5508859,25228,0.4579532712672443,624634522,6585791,1.0543431027336014
2022-10-25,5508859,25228,0.4579532712672443,624824596,6586444,1.0541268769131489
2022-10-26,5508859,25228,0.4579532712672443,625081650,6587459,1.053855764282954
2022-10-27,5508859,25228,0.4579532712672443,625312655,6588270,1.0535961406378382
2022-10-28,5508859,25228,0.4579532712672443,625787338,6592196,1.0534243184063912
2022-10-29,5508859,25228,0.4579532712672443,626070249,6593433,1.0531458746892157
2022-10-30,5514665,25289,0.4585772662528005,626993666,6596643,1.0521068007088927
2022-10-31,5514665,25289,0.4585772662528005,627169105,6597305,1.0519180468878486
2022-11-01,5514665,25289,0.4585772662528005,627376503,6597968,1.0516759821972486
2022-11-02,5514665,25289,0.4585772662528005,627636895,6600111,1.0515811056646056
2022-11-03,5514665,25289,0.4585772662528005,627861932,6600857,1.0513230160289444
2022-11-04,5514665,25289,0.4585772662528005,628344701,6603993,1.0510143539827512
2022-11-05,5514665,25289,0.4585772662528005,628601324,6605171,1.0507726833868394
2022-11-06,5519969,25338,0.4590243169843889,629328237,6607807,1.049977835334282
2022-11-07,5519969,25338,0.4590243169843889,629521972,6608523,1.0497684423952083
2022-11-08,5519969,25338,0.4590243169843889,629770372,6609164,1.0494561659054993
2022-11-09,5519969,25338,0.4590243169843889,629960861,6609854,1.0492483595738815
2022-11-10,5519969,25338,0.4590243169843889,630231817,6610653,1.0489240342494484
2022-11-11,5519969,25338,0.4590243169843889,630773958,6613731,1.0485104713216458
2022-11-12,5519969,25338,0.4590243169843889,631117970,6614790,1.04810674302302
2022-11-13,5526029,25393,0.45951622765642386,631817393,6617313,1.0473458111970653
2022-11-14,5526029,25393,0.45951622765642386,632044291,6617970,1.0470737722398002
2022-11-15,5526029,25393,0.45951622765642386,632324185,6618650,1.0467178319298351
2022-11-16,5526029,25393,0.45951622765642386,632633852,6619376,1.0463202339036388
2022-11-17,5526029,25393,0.45951622765642386,632908179,6620159,1.0459904326817049
2022-11-18,5526029,25393,0.45951622765642386,633372105,6623122,1.0456920896445228
2022-11-19,5526029,25393,0.45951622765642386,633756556,6624154,1.045220587824578
2022-11-20,5532122,25441,0.45987778288331316,634499427,6626675,1.0443941661747158
2022-11-21,5532122,25441,0.45987778288331316,634750030,6627363,1.0440902224140107
2022-11-22,5532122,25441,0.45987778288331316,635028315,6627982,1.0437301524106055
2022-11-23,5532122,25441,0.45987778288331316,635382719,6628759,1.0432702687338904
2022-11-24,5532122,25441,0.45987778288331316,635639991,6629684,1.0429935331114182
2022-11-25,5532122,25441,0.45987778288331316,636145325,6633252,1.042725889717102
2022-11-26,5532122,25441,0.45987778288331316,636599096,6634327,1.0421514956094124
2022-11-27,5537248,25501,0.4605356306959703,637477039,6636892,1.041118596273081
2022-11-28,5537248,25501,0.4605356306959703,637740911,6637634,1.0408041707081264
2022-11-29,5537248,25501,0.4605356306959703,638046660,6638471,1.0404366038057467
2022-11-30,5537248,25501,0.4605356306959703,638404921,6639354,1.0399910435527486
2022-12-01,5537248,25501,0.4605356306959703,638751605,6640179,1.0395557440517116
2022-12-02,5537248,25501,0.4605356306959703,639391213,6642863,1.0389356101457716
2022-12-03,5537248,25501,0.4605356306959703,639726519,6644132,1.0385894288681192
2022-12-04,5541211,25570,0.4614514769424951,640714046,6647030,1.037440967854168
2022-12-05,5541211,25570,0.4614514769424951,641016023,6647911,1.0370896766179587
2022-12-06,5541211,25570,0.4614514769424951,641323230,6648738,1.03672184149637
2022-12-07,5541211,25570,0.4614514769424951,641710841,6649830,1.0362658030893388
2022-12-08,5541211,25570,0.4614514769424951,642133713,6650946,1.0357571741448186
2022-12-09,5541211,25570,0.4614514769424951,642966612,6655174,1.035073031132758
2022-12-10,5541211,25570,0.4614514769424951,643764804,6656526,1.0339996779320666
2022-12-11,5544581,25643,0.4624876072691516,645329204,6659838,1.0320062936435772
2022-12-12,5544581,25643,0.4624876072691516,646400170,6660885,1.0304584233014666
2022-12-13,5544581,25643,0.4624876072691516,647628534,6661896,1.028660049743886
2022-12-14,5544581,25643,0.4624876072691516,649107196,6663240,1.026523822422699
2022-12-15,5544581,25643,0.4624876072691516,650671212,6664314,1.0242214312072562
2022-12-16,5544581,25643,0.4624876072691516,653338277,6668573,1.0206922255681645
2022-12-17,5544581,25643,0.4624876072691516,656035244,6670271,1.0167549778773777
2022-12-18,5548026,25714,0.4634801639357855,660306701,6674537,1.010823756580353
2022-12-19,5548026,25714,0.4634801639357855,664671532,6675972,1.0044016749012805
2022-12-20,5548026,25714,0.4634801639357855,670115678,6677387,0.9964528840645928
2022-12-21,5548026,25714,0.4634801639357855,676452416,6679199,0.9873863766346574
2022-12-22,5548026,25714,0.4634801639357855,683295591,6681249,0.9777977624913432
2022-12-23,5548026,25714,0.4634801639357855,691148499,6686344,0.9674250916661544
2022-12-24,5548026,25714,0.4634801639357855,697876247,6689056,0.9584874150330552
2022-12-25,5550568,25773,0.4643308576707825,704542906,6694853,0.9502406372962614
2022-12-26,5550568,25773,0.4643308576707825,709485762,6697380,0.9439766600982191
2022-12-27,5550568,25773,0.4643308576707825,714352610,6699389,0.9378266287849077
2022-12-28,5550568,25773,0.4643308576707825,719165087,6702556,0.9319912939544576
2022-12-29,5550568,25773,0.4643308576707825,722895579,6706110,0.9276734005313373
2022-12-30,5550568,25773,0.4643308576707825,726604176,6712772,0.9238554114778443
2022-12-31,5550568,25773,0.4643308576707825,729387643,6719422,0.9212415461773871
2023-01-01,5552969,25823,0.4650305089043356,732275598,6727230,0.918674610812308
2023-01-02,5552969,25823,0.4650305089043356,734113189,6732448,0.9170858255755979
2023-01-03,5552969,25823,0.4650305089043356,735583505,6737617,0.9159554223554809
2023-01-04,5552969,25823,0.4650305089043356,737217110,6743184,0.9146808868828343
2023-01-05,5552969,25823,0.4650305089043356,738725147,6743996,0.9129235721008967
2023-01-06,5552969,25823,0.4650305089043356,740598392,6747586,0.9110991966615017
2023-01-07,5552969,25823,0.4650305089043356,741872141,6748769,0.9096943566182519
2023-01-08,5555123,25884,0.46594827873298217,743255597,6751798,0.9084086318693406
2023-01-09,5555123,25884,0.46594827873298217,744137211,6752474,0.907423241330153
2023-01-10,5555123,25884,0.46594827873298217,744735847,6752985,0.9067624483503612
2023-01-11,5555123,25884,0.46594827873298217,745354314,6753736,0.9061108083960188
2023-01-12,5555123,25884,0.46594827873298217,745994709,6754290,0.9054072258842255
2023-01-13,5555123,25884,0.46594827873298217,747017976,6759352,0.9048446245154347
2023-01-14,5555123,25884,0.46594827873298217,747513313,6760457,0.9043928559436908
2023-01-15,5556974,25942,0.46683680722637894,748142542,6762693,0.9039310853679539
2023-01-16,5556974,25942,0.46683680722637894,748512821,6763318,0.9035674219934304
2023-01-17,5556974,25942,0.46683680722637894,748750666,6763793,0.9033438375599387
2023-01-18,5556974,25942,0.46683680722637894,749103459,6764320,0.9029887552555007
2023-01-19,5556974,25942,0.46683680722637894,749429183,6764857,0.9026679442772647
2023-01-20,5556974,25942,0.46683680722637894,750011986,6769222,0.9025485094047551
2023-01-21,5556974,25942,0.46683680722637894,750285762,6770475,0.902386176428602
2023-01-22,5558307,26006,0.46787627959376843,750657424,6772410,0.902197165241118
2023-01-23,5558307,26006,0.46787627959376843,750827489,6772870,0.9020540802282746
2023-01-24,5558307,26006,0.46787627959376843,750935296,6773240,0.9019738499547103
2023-01-25,5558307,26006,0.46787627959376843,751112749,6773687,0.9018202671993256
2023-01-26,5558307,26006,0.46787627959376843,751304049,6774173,0.9016553296919607
2023-01-27,5558307,26006,0.46787627959376843,751763366,6778494,0.9016792127111978
2023-01-28,5558307,26006,0.46787627959376843,751926466,6779211,0.9015789849854813
2023-01-29,5559549,26039,0.46836532963375266,752216917,6780809,0.9014433000314989
2023-01-30,5559549,26039,0.46836532963375266,752351907,6781181,0.9013310044019068
2023-01-31,5559549,26039,0.46836532963375266,752418204,6781545,0.9012999637632371
2023-02-01,5559549,26039,0.46836532963375266,752594346,6838712,0.9086850089091688
2023-02-02,5559549,26039,0.46836532963375266,752724390,6839855,0.9086798688694011
2023-02-03,5559549,26039,0.46836532963375266,753157030,6847554,0.909180121441607
2023-02-04,5559549,26039,0.46836532963375266,753335373,6848556,0.9090978925796439
2023-02-05,5560623,26066,0.4687604248660627,753602548,6850497,0.9090331525789905
2023-02-06,5560623,26066,0.4687604248660627,753710216,6851123,0.9089863523887807
2023-02-07,5560623,26066,0.4687604248660627,753793621,6851668,0.9089580767359664
2023-02-08,5560623,26066,0.4687604248660627,753927975,6852330,0.9088839023382836
2023-02-09,5560623,26066,0.4687604248660627,754061870,6853940,0.9089360266949978
2023-02-10,5560623,26066,0.4687604248660627,754469416,6857985,0.9089811799607793
2023-02-11,5560623,26066,0.4687604248660627,754594133,6858855,0.9089462401107749
2023-02-12,5562269,26118,0.4695565784394821,754849849,6860601,0.9088696260704955
2023-02-13,5562269,26118,0.4695565784394821,754940076,6861042,0.9088194173440595
2023-02-14,5562269,26118,0.4695565784394821,755011779,6861516,0.9087958878056126
2023-02-15,5562269,26118,0.4695565784394821,755146818,6862215,0.9087259373183242
2023-02-16,5562269,26118,0.4695565784394821,755255511,6862903,0.908686252538977
2023-02-17,5562269,26118,0.4695565784394821,755613260,6866374,0.9087153923159051
2023-02-18,5562269,26118,0.4695565784394821,755712554,6867182,0.9087029140447493
2023-02-19,5563813,26175,0.47045075023190036,755995591,6869142,0.9086219657595861
2023-02-20,5563813,26175,0.47045075023190036,756093719,6869540,0.908556681185709
2023-02-21,5563813,26175,0.47045075023190036,756159511,6869959,0.9085330409869036
2023-02-22,5563813,26175,0.47045075023190036,756258936,6870449,0.9084783892061012
2023-02-23,5563813,26175,0.47045075023190036,756356468,6870914,0.9084227200659042
2023-02-24,5563813,26175,0.47045075023190036,756450393,6871639,0.9084057677262651
2023-02-25,5563813,26175,0.47045075023190036,756802789,6875037,0.9084317737629268
2023-02-26,5565380,26228,0.47127060506200835,757068403,6876914,0.9083609846546455
2023-02-27,5565380,26228,0.47127060506200835,757191972,6877336,0.9082684780498439
2023-02-28,5565380,26228,0.47127060506200835,757249271,6877747,0.9082540272263927
